 Inner phase shift
  -7.4436630690042332E-002
 Coulomb phase shift
   6.6559957353976501E-005
 #       R              P(R)            Q(R)
   9.05207881E+00 -3.37562712E-02 -7.19622117E-02
   9.05985922E+00 -1.85624639E-01 -7.38523661E-02
   9.06763977E+00 -3.33334751E-01 -7.40816773E-02
   9.07542046E+00 -4.73574169E-01 -7.26446693E-02
   9.08320129E+00 -6.03196731E-01 -6.95733522E-02
   9.09098226E+00 -7.19293211E-01 -6.49365217E-02
   9.09876337E+00 -8.19256715E-01 -5.88382309E-02
   9.10654462E+00 -9.00841336E-01 -5.14154668E-02
   9.11432601E+00 -9.62212755E-01 -4.28350835E-02
   9.12210754E+00 -1.00198964E+00 -3.32900615E-02
   9.12988920E+00 -1.01927491E+00 -2.29951747E-02
   9.13767101E+00 -1.01367614E+00 -1.21821645E-02
   9.14545295E+00 -9.85314614E-01 -1.09452757E-03
   9.15323503E+00 -9.34822954E-01  1.00179644E-02
   9.16101725E+00 -8.63331121E-01  2.09048908E-02
   9.16879961E+00 -7.72441326E-01  3.13208262E-02
   9.17658210E+00 -6.64192270E-01  4.10308760E-02
   9.18436473E+00 -5.41013560E-01  4.98159785E-02
   9.19214750E+00 -4.05671298E-01  5.74778530E-02
   9.19993040E+00 -2.61206070E-01  6.38434838E-02
   9.20771344E+00 -1.10864715E-01  6.87690355E-02
   9.21549662E+00  4.19725968E-02  7.21431141E-02
   9.22327993E+00  1.93868327E-01  7.38892974E-02
   9.23106338E+00  3.41404887E-01  7.39678780E-02
   9.23884697E+00  4.81261555E-01  7.23767781E-02
   9.24663069E+00  6.10289270E-01  6.91516164E-02
   9.25441454E+00  7.25581609E-01  6.43649224E-02
   9.26219853E+00  8.24540356E-01  5.81245174E-02
   9.26998265E+00  9.04934170E-01  5.05710966E-02
   9.27776691E+00  9.64949037E-01  4.18750676E-02
   9.28555131E+00  1.00322935E+00  3.22327140E-02
   9.29333583E+00  1.01890868E+00  2.18617733E-02
   9.30112050E+00  1.01162958E+00  1.09965251E-02
   9.30890529E+00  9.81551871E-01 -1.17496339E-04
   9.31669022E+00  9.29349341E-01 -1.12290487E-02
   9.32447528E+00  8.56194797E-01 -2.20868604E-02
   9.33226047E+00  7.63733881E-01 -3.24453140E-02
   9.34004580E+00  6.54048206E-01 -4.20700053E-02
   9.34783126E+00  5.29608619E-01 -5.07430525E-02
   9.35561685E+00  3.93219661E-01 -5.82680349E-02
   9.36340257E+00  2.47956454E-01 -6.44744492E-02
   9.37118843E+00  9.70954410E-02 -6.92215815E-02
   9.37897442E+00 -5.59594631E-02 -7.24017080E-02
   9.38676053E+00 -2.07753652E-01 -7.39425504E-02
   9.39454678E+00 -3.54859803E-01 -7.38089299E-02
   9.40233317E+00 -4.93955286E-01 -7.20035827E-02
   9.41011968E+00 -6.21897259E-01 -6.85671158E-02
   9.41790632E+00 -7.35793758E-01 -6.35771057E-02
   9.42569309E+00 -8.33069159E-01 -5.71463585E-02
   9.43347999E+00 -9.11522535E-01 -4.94203699E-02
   9.44126703E+00 -9.69377588E-01 -4.05740429E-02
   9.44905419E+00 -1.00532301E+00 -3.08077369E-02
   9.45684148E+00 -1.01854236E+00 -2.03427363E-02
   9.46462890E+00 -1.00873276E+00 -9.41624224E-03
   9.47241645E+00 -9.76112016E-01  1.72399977E-03
   9.48020413E+00 -9.21413942E-01  1.28253155E-02
   9.48799194E+00 -8.45872001E-01  2.36358324E-02
   9.49577988E+00 -7.51191655E-01  3.39101957E-02
   9.50356794E+00 -6.39511998E-01  4.34151400E-02
   9.51135614E+00 -5.13357556E-01  5.19347901E-02
   9.51914446E+00 -3.75581327E-01  5.92755700E-02
   9.52693291E+00 -2.29300353E-01  6.52706093E-02
   9.53472148E+00 -7.78252632E-02  6.97835445E-02
   9.54251019E+00  7.54146031E-02  7.27116312E-02
   9.55029902E+00  2.26948817E-01  7.39880936E-02
   9.55808798E+00  3.73344456E-01  7.35836584E-02
   9.56587706E+00  5.11283907E-01  7.15072373E-02
   9.57366627E+00  6.37640095E-01  6.78057424E-02
   9.58145561E+00  7.49547452E-01  6.25630374E-02
   9.58924507E+00  8.44466993E-01  5.58980479E-02
   9.59703466E+00  9.20244039E-01  4.79620741E-02
   9.60482438E+00  9.75157248E-01  3.89353645E-02
   9.61261422E+00  1.00795786E+00  2.90230300E-02
   9.62040418E+00  1.01789825E+00  1.84503896E-02
   9.62819427E+00  1.00474912E+00  7.45785369E-03
   9.63598449E+00  9.68804925E-01 -3.70453959E-03
   9.64377483E+00  9.10877478E-01 -1.47828097E-02
   9.65156530E+00  8.32277734E-01 -2.55248128E-02
   9.65935589E+00  7.34786280E-01 -3.56859820E-02
   9.66714660E+00  6.20613127E-01 -4.50348989E-02
   9.67493744E+00  4.92347733E-01 -5.33585691E-02
   9.68272840E+00  3.52900376E-01 -6.04672806E-02
   9.69051948E+00  2.05436198E-01 -6.61989355E-02
   9.69831069E+00  5.33034351E-02 -7.04227552E-02
   9.70610202E+00 -1.00042576E-01 -7.30422731E-02
   9.71389348E+00 -2.51117855E-01 -7.39975490E-02
   9.72168505E+00 -3.96488944E-01 -7.32665504E-02
   9.72947675E+00 -5.32850966E-01 -7.08656722E-02
   9.73726858E+00 -6.57102813E-01 -6.68493795E-02
   9.74506052E+00 -7.66417741E-01 -6.13089827E-02
   9.75285259E+00 -8.58307777E-01 -5.43705719E-02
   9.76064478E+00 -9.30680448E-01 -4.61921563E-02
   9.76843709E+00 -9.81886557E-01 -3.69600742E-02
   9.77622952E+00 -1.01075790E+00 -2.68847547E-02
   9.78402207E+00 -1.01663406E+00 -1.61959272E-02
   9.79181474E+00 -9.99377675E-01 -5.13738774E-03
   9.79960754E+00 -9.59377768E-01  6.03855876E-03
   9.80740045E+00 -8.97541160E-01  1.70768536E-02
   9.81519349E+00 -8.15272042E-01  2.77255056E-02
   9.82298665E+00 -7.14440228E-01  3.77413456E-02
   9.83077992E+00 -5.97338782E-01  4.68955829E-02
   9.83857332E+00 -4.66631982E-01  5.49790364E-02
   9.84636684E+00 -3.25294796E-01  6.18069208E-02
   9.85416047E+00 -1.76545249E-01  6.72230783E-02
   9.86195423E+00 -2.37712040E-02  7.11035582E-02
   9.86974810E+00  1.29546761E-01  7.33594633E-02
   9.87754210E+00  2.79914641E-01  7.39389959E-02
   9.88533621E+00  4.23904638E-01  7.28286579E-02
   9.89313044E+00  5.58233335E-01  7.00535750E-02
   9.90092479E+00  6.79836624E-01  6.56769390E-02
   9.90871926E+00  7.85939675E-01  5.97985789E-02
   9.91651384E+00  8.74120339E-01  5.25526927E-02
   9.92430855E+00  9.42364561E-01  4.41047935E-02
   9.93210337E+00  9.89112493E-01  3.46479358E-02
   9.93989831E+00  1.01329428E+00  2.43983105E-02
   9.94769337E+00  1.01435470E+00  1.35903082E-02
   9.95548854E+00  9.92266031E-01  2.47116268E-03
   9.96328383E+00  9.47528921E-01 -8.70470182E-03
   9.97107924E+00  8.81161191E-01 -1.96814916E-02
   9.97887477E+00  7.94674807E-01 -3.02078988E-02
   9.98667041E+00  6.90041567E-01 -4.00428568E-02
   9.99446616E+00  5.69648262E-01 -4.89610651E-02
   1.00022620E+01  4.36242338E-01 -5.67581549E-02
   1.00100580E+01  2.92869280E-01 -6.32553795E-02
   1.00178541E+01  1.42803158E-01 -6.83037186E-02
   1.00256504E+01 -1.05280912E-02 -7.17873054E-02
   1.00334467E+01 -1.63620939E-01 -7.36260944E-02
   1.00412431E+01 -3.12976314E-01 -7.37777105E-02
   1.00490397E+01 -4.55179593E-01 -7.22384355E-02
   1.00568364E+01 -5.86978700E-01 -6.90433091E-02
   1.00646332E+01 -7.05358536E-01 -6.42653406E-02
   1.00724301E+01 -8.07610034E-01 -5.80138511E-02
   1.00802271E+01 -8.91392238E-01 -5.04319800E-02
   1.00880243E+01 -9.54786013E-01 -4.16934168E-02
   1.00958215E+01 -9.96338119E-01 -3.19984286E-02
   1.01036189E+01 -1.01509465E+00 -2.15692767E-02
   1.01114164E+01 -1.01062309E+00 -1.06451260E-02
   1.01192140E+01 -9.83022392E-01  5.23436328E-04
   1.01270117E+01 -9.32920947E-01  1.16801470E-02
   1.01348095E+01 -8.61462421E-01  2.25689461E-02
   1.01426074E+01 -7.70279767E-01  3.29398550E-02
   1.01504055E+01 -6.61458037E-01  4.25547179E-02
   1.01582037E+01 -5.37486810E-01  5.11926743E-02
   1.01660019E+01 -4.01203332E-01  5.86552377E-02
   1.01738003E+01 -2.55727665E-01  6.47708630E-02
   1.01815988E+01 -1.04391311E-01  6.93988970E-02
   1.01893974E+01  4.93390328E-02  7.24328217E-02
   1.01971961E+01  2.01940870E-01  7.38027148E-02
   1.02049950E+01  3.49916615E-01  7.34768704E-02
   1.02127939E+01  4.89873777E-01  7.14625422E-02
   1.02205930E+01  6.18602774E-01  6.78057926E-02
   1.02283922E+01  7.33150600E-01  6.25904477E-02
   1.02361914E+01  8.30888639E-01  5.59361858E-02
   1.02439908E+01  9.09573078E-01  4.79957986E-02
   1.02517903E+01  9.67396527E-01  3.89516909E-02
   1.02595899E+01  1.00302965E+00  2.90116972E-02
   1.02673897E+01  1.01565186E+00  1.84043107E-02
   1.02751895E+01  1.00497034E+00  7.37343500E-03
   1.02829894E+01  9.71226952E-01 -3.82722067E-03
   1.02907895E+01  9.15192930E-01 -1.49399759E-02
   1.02985896E+01  8.38151358E-01 -2.57091069E-02
   1.03063899E+01  7.41867921E-01 -3.58867328E-02
   1.03141903E+01  6.28550549E-01 -4.52385237E-02
   1.03219908E+01  5.00798888E-01 -5.35491003E-02
   1.03297914E+01  3.61544752E-01 -6.06269996E-02
   1.03375921E+01  2.13984904E-01 -6.63090921E-02
   1.03453929E+01  6.15077331E-02 -7.04643492E-02
   1.03531938E+01 -9.23845255E-02 -7.29968725E-02
   1.03609949E+01 -2.44156214E-01 -7.38481160E-02
   1.03687960E+01 -3.90319488E-01 -7.29982485E-02
   1.03765973E+01 -5.27514497E-01 -7.04666248E-02
   1.03843986E+01 -6.52586658E-01 -6.63113542E-02
   1.03922001E+01 -7.62659253E-01 -6.06279757E-02
   1.04000017E+01 -8.55199674E-01 -5.35472696E-02
   1.04078034E+01 -9.28077784E-01 -4.52322563E-02
   1.04156051E+01 -9.79615059E-01 -3.58744499E-02
   1.04234070E+01 -1.00862336E+00 -2.56894531E-02
   1.04312090E+01 -1.01443244E+00 -1.49119947E-02
   1.04390112E+01 -9.96905581E-01 -3.79052354E-03
   1.04468134E+01 -9.56442906E-01  7.41851644E-03
   1.04546157E+01 -8.93972398E-01  1.84565987E-02
   1.04624181E+01 -8.10928726E-01  2.90690768E-02
   1.04702207E+01 -7.09220421E-01  3.90110614E-02
   1.04780233E+01 -5.91186118E-01  4.80530738E-02
   1.04858261E+01 -4.59540873E-01  5.59863472E-02
   1.04936289E+01 -3.17313796E-01  6.26276522E-02
   1.05014319E+01 -1.67778412E-01  6.78235357E-02
   1.05092349E+01 -1.43773631E-02  7.14538732E-02
   1.05170381E+01  1.39356818E-01  7.34346543E-02
   1.05248414E+01  2.89883050E-01  7.37199356E-02
   1.05326448E+01  4.33733275E-01  7.23029145E-02
   1.05404483E+01  5.67592393E-01  6.92161007E-02
   1.05482519E+01  6.88374705E-01  6.45305788E-02
   1.05560556E+01  7.93295109E-01  5.83543801E-02
   1.05638594E+01  8.79933403E-01  5.08299997E-02
   1.05716633E+01  9.46290200E-01  4.21311158E-02
   1.05794673E+01  9.90833178E-01  3.24585880E-02
   1.05872714E+01  1.01253258E+00  2.20358242E-02
   1.05950756E+01  1.01088512E+00  1.11036250E-02
   1.06028799E+01  9.85925815E-01 -8.53764226E-05
   1.06106843E+01  9.38227338E-01 -1.12725507E-02
   1.06184889E+01  8.68887010E-01 -2.21992499E-02
   1.06262935E+01  7.79501677E-01 -3.26127885E-02
   1.06340982E+01  6.72131040E-01 -4.22722886E-02
   1.06419031E+01  5.49250292E-01 -5.09542556E-02
   1.06497080E+01  4.13693148E-01 -5.84577535E-02
   1.06575131E+01  2.68586566E-01 -6.46090611E-02
   1.06653182E+01  1.17278672E-01 -6.92657006E-02
   1.06731235E+01 -3.67384535E-02 -7.23197448E-02
   1.06809288E+01 -1.89909348E-01 -7.37003267E-02
   1.06887343E+01 -3.38697244E-01 -7.33752918E-02
   1.06965398E+01 -4.79665750E-01 -7.13519561E-02
   1.07043455E+01 -6.09558251E-01 -6.76769496E-02
   1.07121512E+01 -7.25373192E-01 -6.24351502E-02
   1.07199571E+01 -8.24433504E-01 -5.57477315E-02
   1.07277630E+01 -9.04448570E-01 -4.77693687E-02
   1.07355691E+01 -9.63567280E-01 -3.86846686E-02
   1.07433753E+01 -1.00042096E+00 -2.87039029E-02
   1.07511815E+01 -1.01415518E+00 -1.80581470E-02
   1.07589879E+01 -1.00444966E+00 -6.99393356E-03
   1.07667944E+01 -9.71525877E-01  4.23245441E-03
   1.07746009E+01 -9.16142114E-01  1.53609182E-02
   1.07824076E+01 -8.39576126E-01  2.61335699E-02
   1.07902144E+01 -7.43595759E-01  3.63007094E-02
   1.07980212E+01 -6.30418241E-01  4.56266153E-02
   1.08058282E+01 -5.02659049E-01  5.38950133E-02
   1.08136353E+01 -3.63271548E-01  6.09140969E-02
   1.08214424E+01 -2.15478780E-01  6.65209820E-02
   1.08292497E+01 -6.26989870E-02  7.05854941E-02
   1.08370571E+01  9.15334140E-02  7.30131973E-02
   1.08448645E+01  2.43649586E-01  7.37475962E-02
   1.08526721E+01  3.90128857E-01  7.27714590E-02
   1.08604797E+01  5.27580222E-01  7.01072299E-02
   1.08682875E+01  6.52820888E-01  6.58165210E-02
   1.08760954E+01  7.62950027E-01  5.99986959E-02
   1.08839033E+01  8.55416033E-01  5.27885759E-02
   1.08917114E+01  9.28075728E-01  4.43533224E-02
   1.08995195E+01  9.79244124E-01  3.48885679E-02
   1.09073278E+01  1.00773361E+00  2.46138842E-02
   1.09151361E+01  1.01288160E+00  1.37676923E-02
   1.09229446E+01  9.94566112E-01  2.60173348E-03
   1.09307531E+01  9.53208697E-01 -8.62477167E-03
   1.09385618E+01  8.89764910E-01 -1.96511406E-02
   1.09463705E+01  8.05702314E-01 -3.02212824E-02
   1.09541794E+01  7.02966640E-01 -4.00896470E-02
   1.09619883E+01  5.83936849E-01 -4.90269326E-02
   1.09697973E+01  4.51370125E-01 -5.68254177E-02
   1.09776065E+01  3.08338079E-01 -6.33037938E-02
   1.09854157E+01  1.58155635E-01 -6.83113868E-02
   1.09932250E+01  4.30424301E-03 -7.17316676E-02
   1.10010344E+01 -1.49648802E-01 -7.34849715E-02
   1.10088440E+01 -3.00133067E-01 -7.35303610E-02
   1.10166536E+01 -4.43657793E-01 -7.18665896E-02
   1.10244633E+01 -5.76892901E-01 -6.85321430E-02
   1.10322731E+01 -6.96746298E-01 -6.36043572E-02
   1.10400830E+01 -8.00435695E-01 -5.71976317E-02
   1.10478930E+01 -8.85553269E-01 -4.94607812E-02
   1.10557031E+01 -9.50121658E-01 -4.05735851E-02
   1.10635133E+01 -9.92639994E-01 -3.07426157E-02
   1.10713236E+01 -1.01211889E+00 -2.01964414E-02
   1.10791339E+01 -1.00810357E+00 -9.18031599E-03
   1.10869444E+01 -9.80684584E-01  2.04952183E-03
   1.10947550E+01 -9.30495911E-01  1.32318077E-02
   1.11025656E+01 -8.58700373E-01  2.41063293E-02
   1.11103764E+01 -7.66962814E-01  3.44199829E-02
   1.11181873E+01 -6.57411586E-01  4.39326661E-02
   1.11259982E+01 -5.32589263E-01  5.24228708E-02
   1.11338092E+01 -3.95393699E-01  5.96928452E-02
   1.11416204E+01 -2.49010818E-01  6.55732054E-02
   1.11494316E+01 -9.68406793E-02  6.99268874E-02
   1.11572429E+01  5.75814638E-02  7.26523487E-02
   1.11650544E+01  2.10667280E-01  7.36859439E-02
   1.11728659E+01  3.58858742E-01  7.30034180E-02
   1.11806775E+01  4.98710838E-01  7.06204839E-02
   1.11884892E+01  6.26971692E-01  6.65924675E-02
   1.11963010E+01  7.40658225E-01  6.10130311E-02
   1.12041128E+01  8.37125594E-01  5.40120026E-02
   1.12119248E+01  9.14128799E-01  4.57523606E-02
   1.12197369E+01  9.69875016E-01  3.64264470E-02
   1.12275491E+01  1.00306543E+00  2.62514922E-02
   1.12353613E+01  1.01292558E+00  1.54645596E-02
   1.12431737E+01  9.99223577E-01  4.31702553E-03
   1.12509861E+01  9.62275618E-01 -6.93127715E-03
   1.12587986E+01  9.02938818E-01 -1.80181141E-02
   1.12666113E+01  8.22591424E-01 -2.86849637E-02
   1.12744240E+01  7.23100902E-01 -3.86830462E-02
   1.12822368E+01  6.06780618E-01 -4.77791288E-02
   1.12900497E+01  4.76336128E-01 -5.57609700E-02
   1.12978627E+01  3.34802319E-01 -6.24422760E-02
   1.13056758E+01  1.85472851E-01 -6.76670545E-02
   1.13134889E+01  3.18235484E-02 -7.13132628E-02
   1.13213022E+01 -1.22568472E-01 -7.32956647E-02
   1.13291156E+01 -2.74108078E-01 -7.35678306E-02
   1.13369290E+01 -4.19265839E-01 -7.21232319E-02
   1.13447426E+01 -5.54660253E-01 -6.89954049E-02
   1.13525562E+01 -6.77136558E-01 -6.42571796E-02
   1.13603699E+01 -7.83840289E-01 -5.80189912E-02
   1.13681837E+01 -8.72283872E-01 -5.04263120E-02
   1.13759976E+01 -9.40404691E-01 -4.16562659E-02
   1.13838116E+01 -9.86613277E-01 -3.19135012E-02
   1.13916257E+01 -1.00983049E+00 -2.14254198E-02
   1.13994399E+01 -1.00951282E+00 -1.04368729E-02
   1.14072541E+01 -9.85665201E-01  7.95552324E-04
   1.14150685E+01 -9.38841080E-01  1.20095233E-02
   1.14228829E+01 -8.70129650E-01  2.29430880E-02
   1.14306975E+01 -7.81130621E-01  3.33407948E-02
   1.14385121E+01 -6.73917069E-01  4.29596631E-02
   1.14463268E+01 -5.50987224E-01  5.15748637E-02
   1.14541416E+01 -4.15206334E-01  5.89849784E-02
   1.14619565E+01 -2.69739940E-01  6.50167133E-02
   1.14697715E+01 -1.17980121E-01  6.95289572E-02
   1.14775865E+01  3.65335678E-02  7.24160888E-02
   1.14854017E+01  1.90196636E-01  7.36104559E-02
   1.14932169E+01  3.39423739E-01  7.30839673E-02
   1.15010323E+01  4.80732348E-01  7.08487608E-02
   1.15088477E+01  6.10824047E-01  6.69569302E-02
   1.15166632E+01  7.26661572E-01  6.14993185E-02
   1.15244788E+01  8.25539773E-01  5.46034038E-02
   1.15322945E+01  9.05148855E-01  4.64303281E-02
   1.15401103E+01  9.63628418E-01  3.71711368E-02
   1.15479261E+01  9.99611013E-01  2.70423182E-02
   1.15557421E+01  1.01225421E+00  1.62807456E-02
   1.15635581E+01  1.00126043E+00  5.13814063E-03
   1.15713742E+01  9.66884033E-01 -6.12481278E-03
   1.15791904E+01  9.09925529E-01 -1.72445661E-02
   1.15870067E+01  8.31713051E-01 -2.79608736E-02
   1.15948231E+01  7.34071464E-01 -3.80228840E-02
   1.16026396E+01  6.19279874E-01 -4.71950149E-02
   1.16104562E+01  4.90018504E-01 -5.52624720E-02
   1.16182728E+01  3.49306182E-01 -6.20362829E-02
   1.16260895E+01  2.00429886E-01 -6.73577285E-02
   1.16339064E+01  4.68680047E-02 -7.11020682E-02
   1.16417233E+01 -1.07790910E-01 -7.31814692E-02
   1.16495403E+01 -2.59931994E-01 -7.35470743E-02
   1.16573573E+01 -4.05998561E-01 -7.21901558E-02
   1.16651745E+01 -5.42575277E-01 -6.91423310E-02
   1.16729918E+01 -6.66468044E-01 -6.44748326E-02
   1.16808091E+01 -7.74778750E-01 -5.82968497E-02
   1.16886265E+01 -8.64973122E-01 -5.07529804E-02
   1.16964440E+01 -9.34940090E-01 -4.20198525E-02
   1.17042616E+01 -9.83041282E-01 -3.23019935E-02
   1.17120793E+01 -1.00814947E+00 -2.18270443E-02
   1.17198971E+01 -1.00967508E+00 -1.08404306E-02
   1.17277149E+01 -9.87580143E-01  4.00385555E-04
   1.17355329E+01 -9.42379297E-01  1.16319374E-02
   1.17433509E+01 -8.75127932E-01  2.25909284E-02
   1.17511690E+01 -7.87397623E-01  3.30204053E-02
   1.17589872E+01 -6.81239486E-01  4.26757848E-02
   1.17668055E+01 -5.59136307E-01  5.13305915E-02
   1.17746238E+01 -4.23944538E-01  5.87817739E-02
   1.17824423E+01 -2.78827536E-01  6.48544727E-02
   1.17902608E+01 -1.27181584E-01  6.94061293E-02
   1.17980794E+01  2.74435616E-02  7.23298377E-02
   1.18058981E+01  1.81427749E-01  7.35568622E-02
   1.18137169E+01  3.31165182E-01  7.30582594E-02
   1.18215357E+01  4.73148868E-01  7.08455677E-02
   1.18293547E+01  6.04052784E-01  6.69705468E-02
   1.18371737E+01  7.20809823E-01  6.15239734E-02
   1.18449928E+01  8.20683711E-01  5.46335209E-02
   1.18528120E+01  9.01333198E-01  4.64607724E-02
   1.18606313E+01  9.60867008E-01  3.71974365E-02
   1.18684507E+01  9.97888276E-01  2.70608548E-02
   1.18762701E+01  1.01152741E+00  1.62889064E-02
   1.18840897E+01  1.00146259E+00  5.13442801E-03
   1.18919093E+01  9.67927498E-01 -6.14071874E-03
   1.18997290E+01  9.11705918E-01 -1.72717937E-02
   1.19075488E+01  8.34113565E-01 -2.79973948E-02
   1.19153686E+01  7.36967352E-01 -3.80655974E-02
   1.19231886E+01  6.22542929E-01 -4.72398744E-02
   1.19310086E+01  4.93521444E-01 -5.53046552E-02
   1.19388287E+01  3.52926785E-01 -6.20703953E-02
   1.19466489E+01  2.04054753E-01 -6.73780355E-02
   1.19544692E+01  5.03958407E-02 -7.11027467E-02
   1.19622895E+01 -1.04446581E-01 -7.31568712E-02
   1.19701100E+01 -2.56840758E-01 -7.34919919E-02
   1.19779305E+01 -4.03211735E-01 -7.21000801E-02
   1.19857511E+01 -5.40125235E-01 -6.90136934E-02
   1.19935718E+01 -6.64368275E-01 -6.43052216E-02
   1.20013925E+01 -7.73024602E-01 -5.80851940E-02
   1.20092134E+01 -8.63543203E-01 -5.04996909E-02
   1.20170343E+01 -9.33798262E-01 -4.17269183E-02
   1.20248553E+01 -9.82139155E-01 -3.19730255E-02
   1.20326764E+01 -1.00742932E+00 -2.14672649E-02
   1.20404976E+01 -1.00907305E+00 -1.04566071E-02
   1.20483188E+01 -9.87029623E-01  8.00063023E-04
   1.20561402E+01 -9.41814405E-01  1.20380321E-02
   1.20639616E+01 -8.74486871E-01  2.29929827E-02
   1.20717831E+01 -7.86625873E-01  3.34072109E-02
   1.20796046E+01 -6.80292699E-01  4.30356901E-02
   1.20874263E+01 -5.57982776E-01  5.16518386E-02
   1.20952480E+01 -4.22567180E-01  5.90528547E-02
   1.21030698E+01 -2.77225287E-01  6.50644948E-02
   1.21108917E+01 -1.25370170E-01  6.95451797E-02
   1.21187137E+01  2.94315198E-02  7.23893348E-02
   1.21265358E+01  1.83543312E-01  7.35298833E-02
   1.21343579E+01  3.33344335E-01  7.29398339E-02
   1.21421801E+01  4.75314403E-01  7.06329260E-02
   1.21500024E+01  6.06116758E-01  6.66633159E-02
   1.21578248E+01  7.22676531E-01  6.11243114E-02
   1.21656472E+01  8.22253077E-01  5.41461843E-02
   1.21734698E+01  9.02504469E-01  4.58931121E-02
   1.21812924E+01  9.61542648E-01  3.65593195E-02
   1.21891150E+01  9.97977916E-01  2.63645125E-02
   1.21969378E+01  1.01095173E+00  1.55487095E-02
   1.22047607E+01  1.00015702E+00  4.36659318E-03
   1.22125836E+01  9.65845520E-01 -6.91848472E-03
   1.22204066E+01  9.08822029E-01 -1.80407052E-02
   1.22282297E+01  8.30425573E-01 -2.87380432E-02
   1.22360528E+01  7.32498064E-01 -3.87584423E-02
   1.22438761E+01  6.17341090E-01 -4.78657552E-02
   1.22516994E+01  4.87661892E-01 -5.58453121E-02
   1.22595228E+01  3.46509770E-01 -6.25089844E-02
   1.22673463E+01  1.97204429E-01 -6.76996245E-02
   1.22751698E+01  4.32579375E-02 -7.12947762E-02
   1.22829934E+01 -1.11707864E-01 -7.32095698E-02
   1.22908172E+01 -2.64046565E-01 -7.33987308E-02
   1.22986409E+01 -4.10172989E-01 -7.18576561E-02
   1.23064648E+01 -5.46647588E-01 -6.86225327E-02
   1.23142887E+01 -6.70257431E-01 -6.37694931E-02
   1.23221128E+01 -7.78091883E-01 -5.74128297E-02
   1.23299369E+01 -8.67611198E-01 -4.97023086E-02
   1.23377610E+01 -9.36706396E-01 -4.08196454E-02
   1.23455853E+01 -9.83749014E-01 -3.09742275E-02
   1.23534096E+01 -1.00762957E+00 -2.03981816E-02
   1.23612340E+01 -1.00778379E+00 -9.34090376E-03
   1.23690585E+01 -9.84206051E-01  1.93682003E-03
   1.23768830E+01 -9.37449632E-01  1.31689630E-02
   1.23847077E+01 -8.68613804E-01  2.40905327E-02
   1.23925324E+01 -7.79318072E-01  3.44438238E-02
   1.24003572E+01 -6.71664148E-01  4.39845000E-02
   1.24081820E+01 -5.48186549E-01  5.24873632E-02
   1.24160070E+01 -4.11792985E-01  5.97516721E-02
   1.24238320E+01 -2.65695934E-01  6.56058853E-02
   1.24316571E+01 -1.13337019E-01  6.99117169E-02
   1.24394822E+01  4.16940409E-02  7.25674077E-02
   1.24473075E+01  1.95743995E-01  7.35101358E-02
   1.24551328E+01  3.45182146E-01  7.27175080E-02
   1.24629582E+01  4.86485930E-01  7.02080980E-02
   1.24707837E+01  6.16323974E-01  6.60410164E-02
   1.24786092E+01  7.31634674E-01  6.03145242E-02
   1.24864348E+01  8.29698428E-01  5.31637212E-02
   1.24942605E+01  9.08201839E-01  4.47573633E-02
   1.25020863E+01  9.65292350E-01  3.52938848E-02
   1.25099121E+01  9.99622033E-01  2.49967175E-02
   1.25177381E+01  1.01037949E+00  1.41090190E-02
   1.25255641E+01  9.97309115E-01  2.88793292E-03
   1.25333901E+01  9.60717231E-01 -8.40148304E-03
   1.25412163E+01  9.01465011E-01 -1.94925173E-02
   1.25490425E+01  8.20948278E-01 -3.01231060E-02
   1.25568688E+01  7.21064700E-01 -4.00420260E-02
   1.25646952E+01  6.04169130E-01 -4.90148342E-02
   1.25725216E+01  4.73018149E-01 -5.68294113E-02
   1.25803481E+01  3.30705117E-01 -6.33009803E-02
   1.25881747E+01  1.80587247E-01 -6.82764790E-02
   1.25960014E+01  2.62064456E-02 -7.16381857E-02
   1.26038281E+01 -1.28794245E-01 -7.33065089E-02
   1.26116549E+01 -2.80756601E-01 -7.32418774E-02
   1.26194818E+01 -4.26093564E-01 -7.14456845E-02
   1.26273088E+01 -5.61373932E-01 -6.79602638E-02
   1.26351358E+01 -6.83403392E-01 -6.28678969E-02
   1.26429629E+01 -7.89299985E-01 -5.62888762E-02
   1.26507901E+01 -8.76562222E-01 -4.83786684E-02
   1.26586174E+01 -9.43128230E-01 -3.93242452E-02
   1.26664447E+01 -9.87424537E-01 -2.93396677E-02
   1.26742721E+01 -1.00840334E+00 -1.86610291E-02
   1.26820996E+01 -1.00556735E+00 -7.54087411E-03
   1.26899271E+01 -9.78981685E-01  3.75777118E-03
   1.26977547E+01 -9.29272433E-01  1.49676204E-02
   1.27055824E+01 -8.57611988E-01  2.58234494E-02
   1.27134102E+01 -7.65691476E-01  3.60683729E-02
   1.27212380E+01 -6.55680910E-01  4.54599240E-02
   1.27290660E+01 -5.30178029E-01  5.37757959E-02
   1.27368939E+01 -3.92147004E-01  6.08191065E-02
   1.27447220E+01 -2.44848479E-01  6.64230642E-02
   1.27525501E+01 -9.17625727E-02  7.04549212E-02
   1.27603783E+01  6.34933109E-02  7.28191234E-02
   1.27682066E+01  2.17249957E-01  7.34595800E-02
   1.27760350E+01  3.65873054E-01  7.23609995E-02
   1.27838634E+01  5.05849108E-01  6.95492602E-02
   1.27916919E+01  6.33868526E-01  6.50908061E-02
