 # Test of the spline interpolation (output from subroutine SPLERR)
 #        x                y(x)          y_spline(x)      rel.dif.
   1.6534026408E+01  1.4072488941E-01  1.4072488970E-01  2.0880E-09
   1.6541204629E+01  1.4057267166E-01  1.4057267160E-01  3.9951E-10
   1.6544724520E+01  1.4049808172E-01  1.4049808167E-01  3.8681E-10
   1.6551903100E+01  1.4034606480E-01  1.4034606510E-01  2.0919E-09
   1.6563512054E+01  1.4010052671E-01  1.4010052659E-01  9.2308E-10
   1.6577547306E+01  1.3980416281E-01  1.3980416288E-01  5.1292E-10
   1.6591582558E+01  1.3950833706E-01  1.3950833693E-01  8.9563E-10
   1.6603191512E+01  1.3926405741E-01  1.3926405769E-01  2.0283E-09
   1.6610370092E+01  1.3911318711E-01  1.3911318706E-01  3.8901E-10
   1.6613890158E+01  1.3903925766E-01  1.3903925760E-01  3.7553E-10
   1.6621069093E+01  1.3888858725E-01  1.3888858753E-01  2.0322E-09
   1.6632678623E+01  1.3864522507E-01  1.3864522495E-01  8.9627E-10
   1.6646714569E+01  1.3835148915E-01  1.3835148922E-01  4.9811E-10
   1.6660750516E+01  1.3805828845E-01  1.3805828833E-01  8.7045E-10
   1.6672360046E+01  1.3781617781E-01  1.3781617808E-01  1.9714E-09
   1.6679538981E+01  1.3766664775E-01  1.3766664770E-01  3.7809E-10
   1.6683059221E+01  1.3759337524E-01  1.3759337519E-01  3.6555E-10
   1.6690238508E+01  1.3744404411E-01  1.3744404438E-01  1.9735E-09
   1.6701848609E+01  1.3720284613E-01  1.3720284601E-01  8.7061E-10
   1.6715885245E+01  1.3691172401E-01  1.3691172407E-01  4.8417E-10
   1.6729921881E+01  1.3662113413E-01  1.3662113401E-01  8.4579E-10
   1.6741531981E+01  1.3638118072E-01  1.3638118098E-01  1.9147E-09
   1.6748711269E+01  1.3623298360E-01  1.3623298355E-01  3.6776E-10
   1.6752231681E+01  1.3616036445E-01  1.3616036440E-01  3.5438E-10
   1.6759411319E+01  1.3601236528E-01  1.3601236555E-01  1.9178E-09
   1.6771021984E+01  1.3577331965E-01  1.3577331953E-01  8.4606E-10
   1.6785059305E+01  1.3548479698E-01  1.3548479705E-01  4.6980E-10
   1.6799096625E+01  1.3519680355E-01  1.3519680344E-01  8.2080E-10
   1.6810707291E+01  1.3495899547E-01  1.3495899572E-01  1.8593E-09
   1.6817886928E+01  1.3481212390E-01  1.3481212385E-01  3.5723E-10
   1.6821407512E+01  1.3474015449E-01  1.3474015444E-01  3.4434E-10
   1.6828587496E+01  1.3459347990E-01  1.3459348015E-01  1.8640E-09
   1.6840198723E+01  1.3435657464E-01  1.3435657453E-01  8.2251E-10
   1.6854236722E+01  1.3407063693E-01  1.3407063699E-01  4.5694E-10
   1.6868274721E+01  1.3378522541E-01  1.3378522530E-01  7.9841E-10
   1.6879885948E+01  1.3354955061E-01  1.3354955085E-01  1.8080E-09
   1.6887065932E+01  1.3340399715E-01  1.3340399710E-01  3.4713E-10
   1.6890586685E+01  1.3333267382E-01  1.3333267377E-01  3.3493E-10
   1.6897767013E+01  1.3318731633E-01  1.3318731657E-01  1.8098E-09
   1.6909378797E+01  1.3295253935E-01  1.3295253924E-01  7.9890E-10
   1.6923417469E+01  1.3266917194E-01  1.3266917200E-01  4.4366E-10
   1.6937456141E+01  1.3238632767E-01  1.3238632757E-01  7.7542E-10
   1.6949067924E+01  1.3215277399E-01  1.3215277422E-01  1.7555E-09
   1.6956248253E+01  1.3200853111E-01  1.3200853106E-01  3.3649E-10
   1.6959769174E+01  1.3193785016E-01  1.3193785012E-01  3.2501E-10
   1.6966949844E+01  1.3179380223E-01  1.3179380247E-01  1.7583E-09
   1.6978562180E+01  1.3156114133E-01  1.3156114123E-01  7.7558E-10
   1.6992601519E+01  1.3128032944E-01  1.3128032950E-01  4.3065E-10
   1.7006640859E+01  1.3100003760E-01  1.3100003750E-01  7.5232E-10
   1.7018253194E+01  1.3076859277E-01  1.3076859299E-01  1.7053E-09
   1.7025433864E+01  1.3062565287E-01  1.3062565283E-01  3.2680E-10
   1.7028954952E+01  1.3055561058E-01  1.3055561054E-01  3.1582E-10
   1.7036135961E+01  1.3041286460E-01  1.3041286483E-01  1.7093E-09
   1.7047748845E+01  1.3018230745E-01  1.3018230735E-01  7.5423E-10
   1.7061788846E+01  1.2990403615E-01  1.2990403621E-01  4.1913E-10
   1.7075828848E+01  1.2962628180E-01  1.2962628170E-01  7.3194E-10
   1.7087441732E+01  1.2939693344E-01  1.2939693365E-01  1.6569E-09
   1.7094622741E+01  1.2925528885E-01  1.2925528881E-01  3.1772E-10
   1.7098143994E+01  1.2918588146E-01  1.2918588142E-01  3.0804E-10
   1.7105325338E+01  1.2904442975E-01  1.2904442997E-01  1.6604E-09
   1.7116938766E+01  1.2881596391E-01  1.2881596382E-01  7.3215E-10
   1.7130979424E+01  1.2854021817E-01  1.2854021822E-01  4.0690E-10
   1.7145020083E+01  1.2826498622E-01  1.2826498613E-01  7.1017E-10
   1.7156633510E+01  1.2803772184E-01  1.2803772205E-01  1.6094E-09
   1.7163814855E+01  1.2789736484E-01  1.2789736480E-01  3.0938E-10
   1.7167336272E+01  1.2782858855E-01  1.2782858852E-01  2.9971E-10
   1.7174517951E+01  1.2768842337E-01  1.2768842358E-01  1.6135E-09
   1.7186131917E+01  1.2746203632E-01  1.2746203623E-01  7.1173E-10
   1.7200173228E+01  1.2718880094E-01  1.2718880099E-01  3.9498E-10
   1.7214214538E+01  1.2691607620E-01  1.2691607612E-01  6.9001E-10
   1.7225828505E+01  1.2669088322E-01  1.2669088342E-01  1.5642E-09
   1.7233010183E+01  1.2655180602E-01  1.2655180599E-01  2.9940E-10
   1.7236531763E+01  1.2648365701E-01  1.2648365698E-01  2.8937E-10
   1.7243713772E+01  1.2634477055E-01  1.2634477075E-01  1.5665E-09
   1.7255328273E+01  1.2612044965E-01  1.2612044956E-01  6.9019E-10
   1.7269370231E+01  1.2584970935E-01  1.2584970940E-01  3.8370E-10
   1.7283412188E+01  1.2557947651E-01  1.2557947643E-01  6.7055E-10
   1.7295026689E+01  1.2535634224E-01  1.2535634243E-01  1.5193E-09
   1.7302208698E+01  1.2521853698E-01  1.2521853695E-01  2.9166E-10
   1.7305730440E+01  1.2515101140E-01  1.2515101136E-01  2.8088E-10
   1.7312912777E+01  1.2501339580E-01  1.2501339599E-01  1.5216E-09
   1.7324527809E+01  1.2479112832E-01  1.2479112824E-01  6.7095E-10
   1.7338570408E+01  1.2452286769E-01  1.2452286774E-01  3.7251E-10
   1.7352613007E+01  1.2425511132E-01  1.2425511124E-01  6.5180E-10
   1.7364228039E+01  1.2403402299E-01  1.2403402317E-01  1.4766E-09
   1.7371410376E+01  1.2389748177E-01  1.2389748174E-01  2.8334E-10
   1.7374932278E+01  1.2383057573E-01  1.2383057570E-01  2.7290E-10
   1.7382114941E+01  1.2369422308E-01  1.2369422326E-01  1.4781E-09
   1.7393730500E+01  1.2347399621E-01  1.2347399613E-01  6.5230E-10
   1.7407773735E+01  1.2320819974E-01  1.2320819978E-01  3.6187E-10
   1.7421816971E+01  1.2294290431E-01  1.2294290423E-01  6.3307E-10
   1.7433432529E+01  1.2272384905E-01  1.2272384922E-01  1.4337E-09
   1.7440615192E+01  1.2258856391E-01  1.2258856388E-01  2.7384E-10
   1.7444137253E+01  1.2252227351E-01  1.2252227348E-01  2.6667E-10
   1.7451320239E+01  1.2238717583E-01  1.2238717600E-01  1.4365E-09
   1.7462936320E+01  1.2216897666E-01  1.2216897658E-01  6.3389E-10
   1.7476980187E+01  1.2190562874E-01  1.2190562878E-01  3.5210E-10
   1.7491024055E+01  1.2164277861E-01  1.2164277853E-01  6.1498E-10
   1.7502640136E+01  1.2142574348E-01  1.2142574365E-01  1.3930E-09
   1.7509823122E+01  1.2129170641E-01  1.2129170638E-01  2.6737E-10
   1.7513345340E+01  1.2122602772E-01  1.2122602769E-01  2.5856E-10
   1.7520528647E+01  1.2109217699E-01  1.2109217716E-01  1.3963E-09
   1.7532145246E+01  1.2087599254E-01  1.2087599247E-01  6.1581E-10
   1.7546189741E+01  1.2061507745E-01  1.2061507750E-01  3.4253E-10
   1.7560234235E+01  1.2035465690E-01  1.2035465683E-01  5.9816E-10
   1.7571850834E+01  1.2013962888E-01  1.2013962904E-01  1.3539E-09
   1.7579034141E+01  1.2000683182E-01  1.2000683179E-01  2.6037E-10
   1.7582556516E+01  1.1994176089E-01  1.1994176086E-01  2.4934E-10
   1.7589740140E+01  1.1980914903E-01  1.1980914920E-01  1.3552E-09
   1.7601357254E+01  1.1959496626E-01  1.1959496619E-01  5.9758E-10
   1.7615402370E+01  1.1933646820E-01  1.1933646824E-01  3.3240E-10
   1.7629447486E+01  1.1907846140E-01  1.1907846133E-01  5.8002E-10
   1.7641064600E+01  1.1886542739E-01  1.1886542755E-01  1.3148E-09
   1.7648248225E+01  1.1873386223E-01  1.1873386220E-01  2.5108E-10
   1.7651770756E+01  1.1866939508E-01  1.1866939505E-01  2.4376E-10
   1.7658954696E+01  1.1853801399E-01  1.1853801415E-01  1.3162E-09
   1.7670572320E+01  1.1832581975E-01  1.1832581968E-01  5.8101E-10
   1.7684618053E+01  1.1806972283E-01  1.1806972287E-01  3.2355E-10
   1.7698663787E+01  1.1781411388E-01  1.1781411382E-01  5.6412E-10
   1.7710281411E+01  1.1760306071E-01  1.1760306086E-01  1.2778E-09
   1.7717465351E+01  1.1747271931E-01  1.1747271928E-01  2.4541E-10
   1.7720988036E+01  1.1740885194E-01  1.1740885191E-01  2.3645E-10
   1.7728172289E+01  1.1727869346E-01  1.1727869361E-01  1.2797E-09
   1.7739790420E+01  1.1706847456E-01  1.1706847449E-01  5.6462E-10
   1.7753836766E+01  1.1681476280E-01  1.1681476284E-01  3.1344E-10
   1.7767883112E+01  1.1656153572E-01  1.1656153565E-01  5.4772E-10
   1.7779501242E+01  1.1635245015E-01  1.1635245030E-01  1.2409E-09
   1.7786685496E+01  1.1622332432E-01  1.1622332429E-01  2.3872E-10
   1.7790208334E+01  1.1616005271E-01  1.1616005269E-01  2.3076E-10
   1.7797392898E+01  1.1603110865E-01  1.1603110879E-01  1.2427E-09
   1.7809011532E+01  1.1582285181E-01  1.1582285175E-01  5.4823E-10
   1.7823058485E+01  1.1557150918E-01  1.1557150921E-01  3.0528E-10
   1.7837105438E+01  1.1532064789E-01  1.1532064783E-01  5.3289E-10
   1.7848724072E+01  1.1511351664E-01  1.1511351678E-01  1.2056E-09
   1.7855908636E+01  1.1498559815E-01  1.1498559812E-01  2.3129E-10
   1.7859431626E+01  1.1492291826E-01  1.1492291824E-01  2.2211E-10
   1.7866616499E+01  1.1479518038E-01  1.1479518051E-01  1.2066E-09
   1.7878235631E+01  1.1458887228E-01  1.1458887222E-01  5.3238E-10
   1.7892283188E+01  1.1433988264E-01  1.1433988268E-01  2.9562E-10
   1.7906330744E+01  1.1409137102E-01  1.1409137096E-01  5.1727E-10
   1.7917949876E+01  1.1388618072E-01  1.1388618085E-01  1.1717E-09
   1.7925134749E+01  1.1375946130E-01  1.1375946128E-01  2.2561E-10
   1.7928657890E+01  1.1369736910E-01  1.1369736907E-01  2.1746E-10
   1.7935843069E+01  1.1357082911E-01  1.1357082925E-01  1.1736E-09
   1.7947462696E+01  1.1336645638E-01  1.1336645633E-01  5.1801E-10
   1.7961510851E+01  1.1311980355E-01  1.1311980358E-01  2.8777E-10
   1.7975559006E+01  1.1287362538E-01  1.1287362533E-01  5.0208E-10
   1.7987178633E+01  1.1267036263E-01  1.1267036275E-01  1.1377E-09
   1.7994363812E+01  1.1254483399E-01  1.1254483397E-01  2.1798E-10
   1.7997887102E+01  1.1248332539E-01  1.1248332537E-01  2.1002E-10
   1.8005072585E+01  1.1235797501E-01  1.1235797514E-01  1.1396E-09
   1.8016692704E+01  1.1215552421E-01  1.1215552415E-01  5.0273E-10
   1.8030741453E+01  1.1191119192E-01  1.1191119195E-01  2.7918E-10
   1.8044790202E+01  1.1166733095E-01  1.1166733090E-01  4.8873E-10
   1.8056410321E+01  1.1146598228E-01  1.1146598240E-01  1.1058E-09
   1.8063595804E+01  1.1134163610E-01  1.1134163607E-01  2.1223E-10
   1.8067119242E+01  1.1128070701E-01  1.1128070699E-01  2.0430E-10
   1.8074305026E+01  1.1115653789E-01  1.1115653802E-01  1.1072E-09
   1.8085925633E+01  1.1095599553E-01  1.1095599548E-01  4.8850E-10
   1.8099974971E+01  1.1071396748E-01  1.1071396751E-01  2.7090E-10
   1.8114024310E+01  1.1047240739E-01  1.1047240733E-01  4.7426E-10
   1.8125644916E+01  1.1027295928E-01  1.1027295940E-01  1.0734E-09
   1.8132830700E+01  1.1014978720E-01  1.1014978718E-01  2.0648E-10
   1.8136354286E+01  1.1008943353E-01  1.1008943351E-01  1.9820E-10
   1.8143540370E+01  1.0996643732E-01  1.0996643744E-01  1.0740E-09
   1.8155161460E+01  1.0976778987E-01  1.0976778981E-01  4.7399E-10
   1.8169211384E+01  1.0952804969E-01  1.0952804971E-01  2.6337E-10
   1.8183261308E+01  1.0928877408E-01  1.0928877403E-01  4.6040E-10
   1.8194882398E+01  1.0909121300E-01  1.0909121311E-01  1.0430E-09
   1.8202068481E+01  1.0896920662E-01  1.0896920660E-01  2.0016E-10
   1.8205592213E+01  1.0890942427E-01  1.0890942424E-01  1.9304E-10
   1.8212778594E+01  1.0878759256E-01  1.0878759268E-01  1.0445E-09
   1.8224400165E+01  1.0859082645E-01  1.0859082640E-01  4.6035E-10
   1.8238450669E+01  1.0835335772E-01  1.0835335775E-01  2.5546E-10
   1.8252501174E+01  1.0811635018E-01  1.0811635013E-01  4.4656E-10
   1.8264122744E+01  1.0792066252E-01  1.0792066263E-01  1.0123E-09
   1.8271309125E+01  1.0779981345E-01  1.0779981343E-01  1.9540E-10
   1.8274833002E+01  1.0774059827E-01  1.0774059825E-01  1.8839E-10
   1.8282019677E+01  1.0761992267E-01  1.0761992278E-01  1.0165E-09
   1.8293641725E+01  1.0742502428E-01  1.0742502423E-01  4.4870E-10
   1.8307692806E+01  1.0718981053E-01  1.0718981056E-01  2.4952E-10
   1.8321743887E+01  1.0695505459E-01  1.0695505454E-01  4.3565E-10
   1.8333365934E+01  1.0676122672E-01  1.0676122683E-01  9.8412E-10
   1.8340552610E+01  1.0664152652E-01  1.0664152650E-01  1.8941E-10
   1.8344076631E+01  1.0658287439E-01  1.0658287437E-01  1.8188E-10
   1.8351263599E+01  1.0646334644E-01  1.0646334655E-01  9.8530E-10
   1.8362886120E+01  1.0627030212E-01  1.0627030208E-01  4.3457E-10
   1.8376937773E+01  1.0603732686E-01  1.0603732688E-01  2.4088E-10
   1.8390989426E+01  1.0580480599E-01  1.0580480595E-01  4.2137E-10
   1.8402611947E+01  1.0561282425E-01  1.0561282435E-01  9.5573E-10
   1.8409798915E+01  1.0549426447E-01  1.0549426445E-01  1.8340E-10
   1.8413323079E+01  1.0543617124E-01  1.0543617122E-01  1.7692E-10
   1.8420510337E+01  1.0531778249E-01  1.0531778259E-01  9.5735E-10
   1.8432133328E+01  1.0512657857E-01  1.0512657853E-01  4.2235E-10
   1.8446185549E+01  1.0489582523E-01  1.0489582526E-01  2.3460E-10
   1.8460237770E+01  1.0466552289E-01  1.0466552285E-01  4.1099E-10
   1.8471860760E+01  1.0447537358E-01  1.0447537368E-01  9.2942E-10
   1.8479048019E+01  1.0435794575E-01  1.0435794573E-01  1.7671E-10
   1.8482572325E+01  1.0430040726E-01  1.0430040724E-01  1.7144E-10
   1.8489759872E+01  1.0418314924E-01  1.0418314934E-01  9.2971E-10
   1.8501383329E+01  1.0399377200E-01  1.0399377196E-01  4.1035E-10
   1.8515436113E+01  1.0376522401E-01  1.0376522403E-01  2.2750E-10
   1.8529488898E+01  1.0353712361E-01  1.0353712357E-01  3.9776E-10
   1.8541112355E+01  1.0334879301E-01  1.0334879310E-01  9.0112E-10
   1.8548299902E+01  1.0323248863E-01  1.0323248861E-01  1.7460E-10
   1.8551824349E+01  1.0317550072E-01  1.0317550071E-01  1.6765E-10
   1.8559012182E+01  1.0305936493E-01  1.0305936503E-01  9.0416E-10
   1.8570636102E+01  1.0287180064E-01  1.0287180060E-01  3.9836E-10
   1.8584689446E+01  1.0264544138E-01  1.0264544141E-01  2.2087E-10
   1.8598742790E+01  1.0241952630E-01  1.0241952626E-01  3.8690E-10
   1.8610366710E+01  1.0223300066E-01  1.0223300075E-01  8.7615E-10
   1.8617554543E+01  1.0211781123E-01  1.0211781122E-01  1.6946E-10
   1.8621079130E+01  1.0206136974E-01  1.0206136972E-01  1.6225E-10
   1.8628267247E+01  1.0194634767E-01  1.0194634776E-01  8.7753E-10
   1.8639891626E+01  1.0176058256E-01  1.0176058252E-01  3.8738E-10
   1.8653945526E+01  1.0153639540E-01  1.0153639542E-01  2.1469E-10
   1.8667999426E+01  1.0131264899E-01  1.0131264895E-01  3.7606E-10
   1.8679623806E+01  1.0112791454E-01  1.0112791462E-01  8.5111E-10
   1.8686811923E+01  1.0101383155E-01  1.0101383153E-01  1.6273E-10
   1.8690336648E+01  1.0095793229E-01  1.0095793227E-01  1.5757E-10
   1.8697525048E+01  1.0084401543E-01  1.0084401551E-01  8.5274E-10
   1.8709149883E+01  1.0066003572E-01  1.0066003568E-01  3.7659E-10
   1.8723204334E+01  1.0043800399E-01  1.0043800401E-01  2.0867E-10
   1.8737258786E+01  1.0021640958E-01  1.0021640955E-01  3.6547E-10
   1.8748883621E+01  1.0003345252E-01  1.0003345261E-01  8.2775E-10
   1.8756072021E+01  9.9920467449E-02  9.9920467433E-02  1.5878E-10
   1.8759596884E+01  9.9865106238E-02  9.9865106223E-02  1.5119E-10
   1.8766785563E+01  9.9752286047E-02  9.9752286129E-02  8.2720E-10
   1.8778410851E+01  9.9570077943E-02  9.9570077907E-02  3.6530E-10
   1.8792465850E+01  9.9350184952E-02  9.9350184972E-02  2.0253E-10
   1.8806520849E+01  9.9130725863E-02  9.9130725828E-02  3.5486E-10
   1.8818146137E+01  9.8949532395E-02  9.8949532475E-02  8.0416E-10
   1.8825334817E+01  9.8837636690E-02  9.8837636675E-02  1.5367E-10
   1.8828859817E+01  9.8782809343E-02  9.8782809328E-02  1.4931E-10
   1.8836048774E+01  9.8671077282E-02  9.8671077361E-02  8.0499E-10
   1.8847674512E+01  9.8490626968E-02  9.8490626933E-02  3.5574E-10
   1.8861730054E+01  9.8272856016E-02  9.8272856035E-02  1.9829E-10
   1.8875785597E+01  9.8055515537E-02  9.8055515503E-02  3.4649E-10
   1.8887411335E+01  9.7876071840E-02  9.7876071917E-02  7.8175E-10
   1.8894600292E+01  9.7765256960E-02  9.7765256945E-02  1.5099E-10
   1.8898125428E+01  9.7710959284E-02  9.7710959270E-02  1.4423E-10
   1.8905314661E+01  9.7600306804E-02  9.7600306881E-02  7.8097E-10
   1.8916940845E+01  9.7421600453E-02  9.7421600419E-02  3.4489E-10
   1.8930996928E+01  9.7205934821E-02  9.7205934840E-02  1.9249E-10
   1.8945053010E+01  9.6990696231E-02  9.6990696199E-02  3.3569E-10
   1.8956679194E+01  9.6812988475E-02  9.6812988548E-02  7.5895E-10
   1.8963868427E+01  9.6703245866E-02  9.6703245851E-02  1.4669E-10
   1.8967393698E+01  9.6649473667E-02  9.6649473654E-02  1.3966E-10
   1.8974583205E+01  9.6539892213E-02  9.6539892286E-02  7.5912E-10
   1.8986209832E+01  9.6362915986E-02  9.6362915954E-02  3.3407E-10
   1.9000266450E+01  9.6149338945E-02  9.6149338962E-02  1.8511E-10
   1.9014323068E+01  9.5936185513E-02  9.5936185482E-02  3.2557E-10
   1.9025949695E+01  9.5760199857E-02  9.5760199928E-02  7.3615E-10
   1.9033139203E+01  9.5651520961E-02  9.5651520948E-02  1.4113E-10
   1.9036664607E+01  9.5598270043E-02  9.5598270030E-02  1.3788E-10
   1.9043854387E+01  9.5489751052E-02  9.5489751123E-02  7.3824E-10
   1.9055481454E+01  9.5314491107E-02  9.5314491076E-02  3.2572E-10
   1.9069538604E+01  9.5102985917E-02  9.5102985934E-02  1.8120E-10
   1.9083595753E+01  9.4891900905E-02  9.4891900875E-02  3.1646E-10
   1.9095222821E+01  9.4717623505E-02  9.4717623572E-02  7.1512E-10
   1.9102412600E+01  9.4609999760E-02  9.4609999747E-02  1.3768E-10
   1.9105938138E+01  9.4557265923E-02  9.4557265911E-02  1.3356E-10
   1.9113128187E+01  9.4449800834E-02  9.4449800902E-02  7.1851E-10
   1.9124755691E+01  9.4276243321E-02  9.4276243291E-02  3.1733E-10
   1.9138813369E+01  9.4066793240E-02  9.4066793257E-02  1.7570E-10
   1.9152871047E+01  9.3857759905E-02  9.3857759876E-02  3.0752E-10
   1.9164498551E+01  9.3685176911E-02  9.3685176976E-02  6.9487E-10
   1.9171688601E+01  9.3578599754E-02  9.3578599742E-02  1.3292E-10
   1.9175214270E+01  9.3526378800E-02  9.3526378788E-02  1.2896E-10
   1.9182404588E+01  9.3419959046E-02  9.3419959111E-02  6.9666E-10
   1.9194032525E+01  9.3248090114E-02  9.3248090085E-02  3.0697E-10
   1.9208090728E+01  9.3040678394E-02  9.3040678410E-02  1.6966E-10
   1.9222148930E+01  9.2833679989E-02  9.2833679961E-02  2.9833E-10
   1.9233776868E+01  9.2662777549E-02  9.2662777612E-02  6.7537E-10
   1.9240967186E+01  9.2557238416E-02  9.2557238404E-02  1.2994E-10
   1.9244492986E+01  9.2505526143E-02  9.2505526131E-02  1.2583E-10
   1.9251683570E+01  9.2400143157E-02  9.2400143220E-02  6.7732E-10
   1.9263311938E+01  9.2229948953E-02  9.2229948925E-02  2.9876E-10
   1.9277370661E+01  9.2024558848E-02  9.2024558864E-02  1.6604E-10
   1.9291429384E+01  9.1819578627E-02  9.1819578601E-02  2.9013E-10
   1.9303057753E+01  9.1650342894E-02  9.1650342954E-02  6.5566E-10
   1.9310248337E+01  9.1545833219E-02  9.1545833208E-02  1.2664E-10
   1.9313774267E+01  9.1494625429E-02  9.1494625418E-02  1.2116E-10
   1.9320965116E+01  9.1390270648E-02  9.1390270708E-02  6.5651E-10
   1.9332593912E+01  9.1221737321E-02  9.1221737295E-02  2.8964E-10
   1.9346653152E+01  9.1018352088E-02  9.1018352102E-02  1.6071E-10
   1.9360712392E+01  9.0815373308E-02  9.0815373283E-02  2.8083E-10
   1.9372341188E+01  9.0647790433E-02  9.0647790491E-02  6.3695E-10
   1.9379532036E+01  9.0544301656E-02  9.0544301645E-02  1.2375E-10
   1.9383058096E+01  9.0493594149E-02  9.0493594138E-02  1.1721E-10
   1.9390249207E+01  9.0390259009E-02  9.0390259066E-02  6.3757E-10
   1.9401878428E+01  9.0223372713E-02  9.0223372687E-02  2.8123E-10
   1.9415938181E+01  9.0021975612E-02  9.0021975626E-02  1.5684E-10
   1.9429997934E+01  8.9820981538E-02  8.9820981513E-02  2.7350E-10
   1.9441627155E+01  8.9655037679E-02  8.9655037735E-02  6.1953E-10
   1.9448818266E+01  8.9552561241E-02  8.9552561230E-02  1.2000E-10
   1.9452344454E+01  8.9502349821E-02  8.9502349811E-02  1.1483E-10
   1.9459535826E+01  8.9400025762E-02  8.9400025817E-02  6.1878E-10
   1.9471165468E+01  8.9234772656E-02  8.9234772632E-02  2.7381E-10
   1.9485225731E+01  8.9035346955E-02  8.9035346969E-02  1.5193E-10
   1.9499285994E+01  8.8836320856E-02  8.8836320833E-02  2.6629E-10
   1.9510915636E+01  8.8672002178E-02  8.8672002231E-02  6.0253E-10
   1.9518107008E+01  8.8570529524E-02  8.8570529514E-02  1.1564E-10
   1.9521633324E+01  8.8520809995E-02  8.8520809985E-02  1.1204E-10
   1.9528824954E+01  8.8419488462E-02  8.8419488515E-02  6.0023E-10
